variant,task_id,task_seed,direction,difficulty,true_pair_count,success,strict_success,severe_failure,steps,crossings,total_volume_ml,final_abs_error,controller_ms_per_step,benchmark_seed
no_buffering_factor,63,5000404,base,medium,2,1,1,0,3,0,4.42,0.020441703051475635,50.28289999851646,404
no_required_volume_term,63,5000404,base,medium,2,1,0,0,4,0,3.87,0.09572370432694388,40.17177500281832,404
linear_clip_instead_of_tanh,63,5000404,base,medium,2,1,1,0,3,0,4.4399999999999995,0.017748562205931684,46.515433331175394,404
full,64,5000404,acid,far,1,1,0,0,4,3,10.49,0.09054583933607274,62.9655749999074,404
no_ph_rate_bonus,64,5000404,acid,far,1,1,1,0,2,1,6.42,0.0073924133203235876,69.72234999921056,404
no_uncertainty_factor,64,5000404,acid,far,1,1,1,0,5,4,11.75,0.019537702224150078,58.915160001197364,404
no_buffering_factor,64,5000404,acid,far,1,1,0,0,4,3,10.68,0.0912291442412152,53.29962500218244,404
no_required_volume_term,64,5000404,acid,far,1,1,1,0,3,2,8.780000000000001,0.02369189159076468,58.692000001125656,404
linear_clip_instead_of_tanh,64,5000404,acid,far,1,1,0,0,3,1,13.26,0.0927495781177412,60.68553333413244,404
full,65,5000404,acid,medium,2,1,1,0,4,1,10.659999999999998,0.013133189794971578,42.20354999961273,404
no_ph_rate_bonus,65,5000404,acid,medium,2,1,0,0,5,0,9.88,0.06744761423443446,42.18292000005022,404
no_uncertainty_factor,65,5000404,acid,medium,2,1,0,0,3,0,9.64,0.09347258730991381,27.89946666598553,404
no_buffering_factor,65,5000404,acid,medium,2,1,1,0,4,1,10.74,0.021050079042443492,36.45695000159321,404
no_required_volume_term,65,5000404,acid,medium,2,1,0,0,7,0,9.669999999999998,0.09018795554366665,47.20307143101569,404
linear_clip_instead_of_tanh,65,5000404,acid,medium,2,1,1,0,4,1,10.780000000000001,0.024984172341912192,46.181599998817546,404
full,66,5000404,base,far,2,1,1,0,6,3,12.63,0.04749014607847357,46.78244999740855,404
no_ph_rate_bonus,66,5000404,base,far,2,1,1,0,5,2,12.010000000000002,0.03002612540451821,54.859780000697356,404
no_uncertainty_factor,66,5000404,base,far,2,1,1,0,4,3,11.259999999999998,0.04056941990068097,48.85537500194914,404
no_buffering_factor,66,5000404,base,far,2,1,0,0,6,3,12.36,0.05450697034510377,56.667333332976945,404
no_required_volume_term,66,5000404,base,far,2,1,1,0,4,1,10.18,0.04057023028215667,55.08942500091507,404
linear_clip_instead_of_tanh,66,5000404,base,far,2,1,0,0,4,2,12.94,0.09229319486045995,49.203825003132806,404
full,67,5000404,base,medium,3,1,0,0,12,0,19.48,0.09585935758848496,20.42214166855653,404
no_ph_rate_bonus,67,5000404,base,medium,3,1,0,0,18,0,19.549999999999997,0.08878733584088838,16.14138888948623,404
no_uncertainty_factor,67,5000404,base,medium,3,1,0,0,11,0,19.569999999999997,0.08676287615530942,17.146727273939177,404
no_buffering_factor,67,5000404,base,medium,3,1,0,0,12,0,19.640000000000004,0.07966380975501064,16.475033331516897,404
no_required_volume_term,67,5000404,base,medium,3,1,0,0,12,0,19.48,0.09585935758848496,17.211191667229286,404
linear_clip_instead_of_tanh,67,5000404,base,medium,3,1,0,0,12,0,19.540000000000003,0.08979892092987729,21.655791666489677,404
full,68,5000404,base,near,1,1,0,0,6,5,5.779999999999999,0.08233524362459299,59.020966668564746,404
no_ph_rate_bonus,68,5000404,base,near,1,1,1,0,4,2,3.6,0.011602262261090956,81.32837500306778,404
no_uncertainty_factor,68,5000404,base,near,1,1,1,0,7,5,6.46,0.03294904791973963,66.45584285641755,404
no_buffering_factor,68,5000404,base,near,1,1,1,0,7,6,6.02,0.011610009940946853,66.91891428636154,404
no_required_volume_term,68,5000404,base,near,1,1,1,0,8,5,3.62,0.03296083323141907,55.0193125000078,404
linear_clip_instead_of_tanh,68,5000404,base,near,1,1,1,0,7,6,5.97,0.03236582756328765,63.689199996588286,404
full,69,5000404,base,far,2,1,0,0,6,4,10.96,0.05834009375910387,43.340633331051016,404
no_ph_rate_bonus,69,5000404,base,far,2,1,1,0,6,4,9.09,0.006294407032853222,39.20150000097541,404
no_uncertainty_factor,69,5000404,base,far,2,1,1,0,5,4,10.53,0.006288548719896703,56.43597999733174,404
no_buffering_factor,69,5000404,base,far,2,1,0,0,4,3,10.33,0.08997839541660912,50.88810000052035,404
no_required_volume_term,69,5000404,base,far,2,1,1,0,4,2,8.26,0.01713816176206162,44.06080000262591,404
linear_clip_instead_of_tanh,69,5000404,base,far,2,1,0,0,3,2,9.48,0.09653719283534645,53.80043333328407,404
full,70,5000404,base,near,2,1,0,0,3,0,2.0500000000000003,0.07100314062681612,17.567366662357625,404
no_ph_rate_bonus,70,5000404,base,near,2,0,0,0,4,0,1.9,0.10095192129766595,23.998224998649675,404
no_uncertainty_factor,70,5000404,base,near,2,1,0,0,3,0,2.1199999999999997,0.05646751712841436,20.087533334541757,404
no_buffering_factor,70,5000404,base,near,2,1,0,0,3,0,2.08,0.06481942816760267,26.96529999714888,404
no_required_volume_term,70,5000404,base,near,2,1,0,0,3,0,2.0500000000000003,0.07100314062681612,15.516833331882177,404
linear_clip_instead_of_tanh,70,5000404,base,near,2,1,0,0,3,0,2.0500000000000003,0.07100314062681612,19.980933332893375,404
full,71,5000404,acid,near,3,1,0,0,5,1,5.8,0.09437735097699296,23.35262000124203,404
no_ph_rate_bonus,71,5000404,acid,near,3,1,0,0,6,1,4.08,0.08615796414060384,21.084049999141524,404
no_uncertainty_factor,71,5000404,acid,near,3,1,0,0,5,1,6.390000000000001,0.088188557111879,23.266559999319725,404
no_buffering_factor,71,5000404,acid,near,3,1,0,0,5,1,5.9,0.09437642876621766,30.99505999707617,404
no_required_volume_term,71,5000404,acid,near,3,1,0,0,3,0,1.85,0.06957425160413422,24.273166668232687,404
linear_clip_instead_of_tanh,71,5000404,acid,near,3,1,0,0,5,1,5.92,0.09852338493600676,34.14298000134295,404
full,72,5000404,base,medium,3,1,0,0,4,0,12.77,0.07050192854574533,64.20749999779218,404
no_ph_rate_bonus,72,5000404,base,medium,3,1,1,0,5,1,13.59,0.045648610798945555,57.73652000061702,404
no_uncertainty_factor,72,5000404,base,medium,3,1,0,0,4,1,13.89,0.09142527976178272,55.715424998197705,404
no_buffering_factor,72,5000404,base,medium,3,1,1,0,4,0,13.059999999999999,0.030707645243317927,50.43199999818171,404
no_required_volume_term,72,5000404,base,medium,3,1,0,0,8,0,12.629999999999999,0.08929094576330243,51.6451874982522,404
linear_clip_instead_of_tanh,72,5000404,base,medium,3,1,1,0,4,0,13.15,0.01809484250463278,52.343575000122655,404
full,73,5000404,base,far,2,1,1,0,6,4,13.86,0.04998151477786905,65.34965000173543,404
no_ph_rate_bonus,73,5000404,base,far,2,1,1,0,12,7,16.810000000000002,0.034482005659167925,58.97903333425347,404
no_uncertainty_factor,73,5000404,base,far,2,1,1,0,7,4,17.42,0.04970364956540152,57.87851428820951,404
no_buffering_factor,73,5000404,base,far,2,1,1,0,11,6,15.479999999999999,0.049855047251387674,49.37192727348619,404
no_required_volume_term,73,5000404,base,far,2,1,1,0,11,7,14.049999999999997,0.03426816429832158,60.58644545291,404
linear_clip_instead_of_tanh,73,5000404,base,far,2,1,1,0,13,9,23.209999999999997,0.034977436541662854,47.82412307730947,404
full,74,5000404,acid,medium,1,1,1,0,7,4,9.36,0.002269554328468537,60.06907142831811,404
no_ph_rate_bonus,74,5000404,acid,medium,1,1,1,0,7,4,7.119999999999999,0.024408847307612724,49.17155714065302,404
no_uncertainty_factor,74,5000404,acid,medium,1,1,0,0,6,5,10.41,0.085530288093711,56.03395000071032,404
no_buffering_factor,74,5000404,acid,medium,1,1,1,0,7,4,9.34,0.00211183215057531,59.09139999961813,404
no_required_volume_term,74,5000404,acid,medium,1,1,1,0,5,4,5.8,0.013923327954330489,54.68099999852711,404
linear_clip_instead_of_tanh,74,5000404,acid,medium,1,1,1,0,9,6,11.57,0.00027397921268068615,59.07666666543163,404
full,75,5000404,base,far,1,0,0,1,50,45,17.51999999999999,0.572106476659842,51.39227199979359,404
no_ph_rate_bonus,75,5000404,base,far,1,0,0,1,50,45,18.699999999999996,0.5713810422933125,59.75867800079868,404
no_uncertainty_factor,75,5000404,base,far,1,0,0,0,50,42,20.10999999999999,0.22879299457982505,52.96886199939763,404
no_buffering_factor,75,5000404,base,far,1,0,0,0,50,44,18.22999999999999,0.22890005151195503,56.571369999146555,404
no_required_volume_term,75,5000404,base,far,1,0,0,1,50,45,17.51999999999999,0.572106476659842,59.02129199996125,404
linear_clip_instead_of_tanh,75,5000404,base,far,1,0,0,0,50,46,21.24999999999999,0.22872810633468355,58.755656000284944,404
full,76,5000404,acid,medium,1,1,0,0,7,6,5.27,0.07578918067801599,53.292285713333904,404
no_ph_rate_bonus,76,5000404,acid,medium,1,1,0,0,4,3,3.25,0.05410866010326476,61.22607500219601,404
no_uncertainty_factor,76,5000404,acid,medium,1,1,0,0,7,5,5.85,0.05338867772926914,77.17191428257918,404
no_buffering_factor,76,5000404,acid,medium,1,1,0,0,7,6,5.450000000000001,0.07581689002096059,69.49710000065222,404
no_required_volume_term,76,5000404,acid,medium,1,1,0,0,7,6,5.27,0.07578918067801599,80.5333714306471,404
linear_clip_instead_of_tanh,76,5000404,acid,medium,1,1,0,0,8,7,5.390000000000001,0.05351580178852,68.26557499880437,404
full,77,5000404,base,near,2,1,0,0,7,0,3.79,0.08383526432752753,14.176414287898556,404
no_ph_rate_bonus,77,5000404,base,near,2,1,0,0,10,0,3.670000000000001,0.09201765397190798,13.222690001566662,404
no_uncertainty_factor,77,5000404,base,near,2,1,0,0,6,0,3.71,0.0892892383593269,20.462233333091717,404
no_buffering_factor,77,5000404,base,near,2,1,0,0,7,0,3.86,0.07906606020123608,15.464399996354976,404
no_required_volume_term,77,5000404,base,near,2,1,0,0,7,0,3.79,0.08383526432752753,14.991971427142355,404
linear_clip_instead_of_tanh,77,5000404,base,near,2,1,0,0,7,0,3.79,0.08383526432752753,17.110042853996024,404
full,78,5000404,acid,far,1,1,0,0,15,10,19.529999999999998,0.060634672678237855,57.341706665950674,404
no_ph_rate_bonus,78,5000404,acid,far,1,1,1,0,12,8,11.27,0.020559974390669034,50.707475000914805,404
no_uncertainty_factor,78,5000404,acid,far,1,1,0,0,12,6,21.87,0.07053985129007945,49.72765000032572,404
no_buffering_factor,78,5000404,acid,far,1,1,0,0,10,6,19.57,0.06080860303174607,57.08331999994698,404
no_required_volume_term,78,5000404,acid,far,1,1,0,0,15,10,19.529999999999998,0.060634672678237855,46.7417866694935,404
linear_clip_instead_of_tanh,78,5000404,acid,far,1,1,0,0,17,10,25.75,0.08586541842766326,51.50318823400406,404
full,79,5000404,acid,medium,1,1,0,0,4,3,5.409999999999999,0.05787107791298052,39.231550001204596,404
no_ph_rate_bonus,79,5000404,acid,medium,1,1,1,0,4,2,4.76,0.04186935353107568,32.469249999849126,404
no_uncertainty_factor,79,5000404,acid,medium,1,1,0,0,3,2,5.01,0.054519516228400455,39.69889999765049,404
no_buffering_factor,79,5000404,acid,medium,1,1,0,0,5,4,5.46,0.06683728183204618,43.489740001678,404
no_required_volume_term,79,5000404,acid,medium,1,1,0,0,4,3,5.409999999999999,0.05787107791298052,48.99365000164835,404
linear_clip_instead_of_tanh,79,5000404,acid,medium,1,1,0,0,5,4,5.390000000000001,0.05452236635891605,48.009760001150426,404
full,80,5000404,acid,near,1,1,1,0,3,1,3.4000000000000004,0.046961534264344795,36.98176666754686,404
no_ph_rate_bonus,80,5000404,acid,near,1,1,0,0,1,1,1.76,0.0501673865206409,80.17090000066673,404
no_uncertainty_factor,80,5000404,acid,near,1,1,1,0,3,1,3.95,0.04000550334787123,40.548566665772036,404
no_buffering_factor,80,5000404,acid,near,1,1,1,0,3,1,3.52,0.04089289926473816,31.387233328132425,404
no_required_volume_term,80,5000404,acid,near,1,1,1,0,1,0,1.49,0.02060830030951033,51.950199995189905,404
linear_clip_instead_of_tanh,80,5000404,acid,near,1,1,1,0,3,1,3.5100000000000002,0.0486120037618778,31.996833337567903,404
full,81,5000404,base,medium,3,1,1,0,5,4,7.75,0.02176343300795658,57.15610000042943,404
no_ph_rate_bonus,81,5000404,base,medium,3,1,1,0,1,0,2.75,0.021497952243342056,40.994799994223285,404
no_uncertainty_factor,81,5000404,base,medium,3,1,1,0,4,4,8.209999999999999,0.021787832920681538,50.046649999785586,404
no_buffering_factor,81,5000404,base,medium,3,1,1,0,7,6,8.11,0.02178252893987853,49.64571428198334,404
no_required_volume_term,81,5000404,base,medium,3,1,1,0,5,4,7.75,0.02176343300795658,55.83479999913834,404
linear_clip_instead_of_tanh,81,5000404,base,medium,3,1,1,0,10,8,8.589999999999998,0.021807986284690273,55.566720000933856,404
full,82,5000404,acid,medium,3,1,1,0,5,3,6.11,0.047556204569902505,41.06800000008661,404
no_ph_rate_bonus,82,5000404,acid,medium,3,1,1,0,3,3,3.17,0.004216377595229304,29.608633335252915,404
no_uncertainty_factor,82,5000404,acid,medium,3,1,1,0,5,3,6.87,0.047557703849408384,40.90313999913633,404
no_buffering_factor,82,5000404,acid,medium,3,1,0,0,5,3,6.66,0.05293397393501387,36.54923999711173,404
no_required_volume_term,82,5000404,acid,medium,3,1,1,0,3,2,4.62,0.001243481278613956,51.54439999751048,404
linear_clip_instead_of_tanh,82,5000404,acid,medium,3,1,1,0,5,3,6.53,0.04755703312063808,47.05249999824446,404
full,83,5000404,base,far,1,1,1,0,13,8,20.74,0.006854766725494343,53.76153846289246,404
no_ph_rate_bonus,83,5000404,base,far,1,1,1,0,13,9,15.040000000000001,0.03490549382842012,51.06776923080011,404
no_uncertainty_factor,83,5000404,base,far,1,1,1,0,12,7,17.499999999999996,0.015851265586109164,53.98606666494743,404
no_buffering_factor,83,5000404,base,far,1,1,1,0,15,8,20.64,0.006189593979547325,48.03550000021156,404
no_required_volume_term,83,5000404,base,far,1,1,1,0,13,9,14.620000000000001,0.03833993948788539,54.66896923238752,404
linear_clip_instead_of_tanh,83,5000404,base,far,1,1,1,0,14,9,17.78,0.013788718418732415,45.09458571556024,404
full,84,5000404,acid,medium,1,1,1,0,3,3,4.37,0.0181492681864599,46.01510000308432,404
no_ph_rate_bonus,84,5000404,acid,medium,1,1,1,0,3,2,2.09,0.02254584902965373,31.6225333372131,404
no_uncertainty_factor,84,5000404,acid,medium,1,1,0,0,5,5,5.32,0.05076904629154999,50.09656000183895,404
no_buffering_factor,84,5000404,acid,medium,1,1,0,0,3,3,4.48,0.07365692039520066,42.46586666704388,404
no_required_volume_term,84,5000404,acid,medium,1,1,1,0,3,3,4.37,0.0181492681864599,51.54949999996461,404
linear_clip_instead_of_tanh,84,5000404,acid,medium,1,1,0,0,3,3,4.449999999999999,0.06209033451061341,53.67686666431837,404
full,85,5000404,acid,near,1,1,0,0,3,3,2.42,0.060234471224064556,49.87613333408566,404
no_ph_rate_bonus,85,5000404,acid,near,1,1,0,0,1,0,1.03,0.07130257250523808,20.682399997895118,404
no_uncertainty_factor,85,5000404,acid,near,1,1,0,0,3,3,2.97,0.08074822700992801,37.50476666512744,404
no_buffering_factor,85,5000404,acid,near,1,1,0,0,3,3,2.6100000000000003,0.06701379859172807,41.169266665140945,404
no_required_volume_term,85,5000404,acid,near,1,1,0,0,2,2,2.09,0.09449733225871082,44.49735000162036,404
linear_clip_instead_of_tanh,85,5000404,acid,near,1,1,0,0,3,3,2.45,0.06702849619213058,52.2853333313833,404
full,86,5000404,acid,medium,1,1,1,0,3,0,3.7199999999999998,0.00747885409483473,35.8762000008331,404
no_ph_rate_bonus,86,5000404,acid,medium,1,1,0,0,4,0,3.58,0.06305235929994346,26.705924999987474,404
no_uncertainty_factor,86,5000404,acid,medium,1,1,0,0,2,0,3.58,0.06305235929994346,48.293900003045565,404
no_buffering_factor,86,5000404,acid,medium,1,1,1,0,3,1,3.7399999999999998,0.0009211946686544792,52.02890000267265,404
no_required_volume_term,86,5000404,acid,medium,1,1,1,0,3,0,3.69,0.01984958006765858,31.724066662718542,404
linear_clip_instead_of_tanh,86,5000404,acid,medium,1,1,1,0,3,0,3.71,0.011632487895493426,41.668900000028465,404
full,87,5000404,base,far,1,1,1,0,11,7,14.61,0.024811176636662324,60.159809091684025,404
no_ph_rate_bonus,87,5000404,base,far,1,1,0,0,10,7,8.1,0.07630181871539499,52.082399998471374,404
no_uncertainty_factor,87,5000404,base,far,1,1,0,0,10,6,16.799999999999997,0.05463795652420167,65.36862000139081,404
no_buffering_factor,87,5000404,base,far,1,1,1,0,11,6,15.040000000000003,0.03225289621852134,62.62227272765647,404
no_required_volume_term,87,5000404,base,far,1,1,0,0,11,6,13.670000000000002,0.06947190405895576,65.77179999889763,404
linear_clip_instead_of_tanh,87,5000404,base,far,1,1,1,0,14,7,17.539999999999996,0.03230810988786281,62.14642142835406,404
full,88,5000404,acid,medium,2,1,0,0,2,1,3.2399999999999998,0.05248839177598619,42.996099993615644,404
no_ph_rate_bonus,88,5000404,acid,medium,2,1,0,0,2,1,2.62,0.06068299876446659,46.68359999777749,404
no_uncertainty_factor,88,5000404,acid,medium,2,1,0,0,2,1,3.79,0.06859337293336587,37.60705000604503,404
no_buffering_factor,88,5000404,acid,medium,2,1,0,0,2,1,3.32,0.05232417019862279,43.8386999994691,404
no_required_volume_term,88,5000404,acid,medium,2,1,0,0,2,0,2.27,0.055102666513655585,54.21520000163582,404
linear_clip_instead_of_tanh,88,5000404,acid,medium,2,1,0,0,2,1,3.37,0.06256104869974077,52.30529999607825,404
full,89,5000404,acid,medium,1,1,1,0,4,0,10.68,0.009254345408902687,44.69727500145382,404
no_ph_rate_bonus,89,5000404,acid,medium,1,1,1,0,6,0,10.659999999999998,0.012224672312256324,40.73098333295396,404
no_uncertainty_factor,89,5000404,acid,medium,1,1,1,0,4,1,10.959999999999999,0.032087887876949495,56.02594999982102,404
no_buffering_factor,89,5000404,acid,medium,1,1,1,0,4,1,10.76,0.0026075123564925917,41.759824996915995,404
no_required_volume_term,89,5000404,acid,medium,1,1,0,0,7,0,10.2,0.08080598560178753,55.38332857083463,404
linear_clip_instead_of_tanh,89,5000404,acid,medium,1,1,1,0,4,1,10.77,0.004087832245093459,64.96462500399502,404
full,90,5000404,acid,medium,1,1,0,0,4,0,5.7,0.09224296545362254,26.361700000052224,404
no_ph_rate_bonus,90,5000404,acid,medium,1,1,0,0,6,0,5.69,0.09428475783146073,17.67055000042698,404
no_uncertainty_factor,90,5000404,acid,medium,1,1,0,0,4,0,5.87,0.05695100180897139,26.43029999853752,404
no_buffering_factor,90,5000404,acid,medium,1,1,0,0,4,0,5.74,0.08403925006128699,19.113250000373228,404
no_required_volume_term,90,5000404,acid,medium,1,1,0,0,4,0,5.7,0.09224296545362254,23.00364999791782,404
linear_clip_instead_of_tanh,90,5000404,acid,medium,1,1,0,0,4,0,5.74,0.08403925006128699,22.73905000038212,404
full,91,5000404,base,far,2,0,0,0,50,48,13.609999999999992,0.11398528180867196,47.359106000949396,404
no_ph_rate_bonus,91,5000404,base,far,2,0,0,0,50,46,11.249999999999993,0.10807592174258751,39.895935999957146,404
no_uncertainty_factor,91,5000404,base,far,2,0,0,0,50,46,14.809999999999992,0.11690853067280749,58.46243800013326,404
no_buffering_factor,91,5000404,base,far,2,0,0,0,50,47,13.939999999999992,0.44947787833477015,56.17657400041935,404
no_required_volume_term,91,5000404,base,far,2,0,0,0,50,48,13.609999999999992,0.11398528180867196,48.60376000098768,404
linear_clip_instead_of_tanh,91,5000404,base,far,2,0,0,0,50,42,21.029999999999994,0.13126719700331613,44.60524399939459,404
full,92,5000404,base,medium,1,1,0,0,9,6,11.309999999999999,0.09712045404489622,63.31519999932627,404
no_ph_rate_bonus,92,5000404,base,medium,1,1,0,0,11,6,11.37,0.09712271600447941,57.95602727448568,404
no_uncertainty_factor,92,5000404,base,medium,1,1,0,0,8,6,12.149999999999999,0.05478824003750127,66.49666249995789,404
no_buffering_factor,92,5000404,base,medium,1,1,0,0,9,5,11.739999999999998,0.0717055955594521,69.59311111131683,404
no_required_volume_term,92,5000404,base,medium,1,1,0,0,9,6,11.309999999999999,0.09712045404489622,61.04054444585927,404
linear_clip_instead_of_tanh,92,5000404,base,medium,1,1,0,0,8,6,11.84,0.0764324409411028,67.46693750028498,404
full,93,5000404,base,near,1,1,0,0,3,2,4.16,0.05753560652915368,49.76339999848278,404
no_ph_rate_bonus,93,5000404,base,near,1,1,0,0,2,2,2.53,0.05211459821772735,46.52535000423086,404
