"spectrum_number","wavelength_nm","absorbance"
"5","276.9996338","3.183679342"
"6","276.9996338","10"
"7","277.9819946","2.904389858"
"8","277.9819946","4.244410038"
"9","276.9996338","3.570929766"
"10","276.9996338","10"
"11","276.9996338","3.709095716"
"1","276.0172119","1.796171188"
"2","276.0172119","3.217098475"
"3","276.0172119","10"
"4","272.9905701","3.208538055"
"5","276.0172119","10"
"6","276.0172119","2.826430798"
"7","277.9819946","2.904389858"
"8","277.9819946","4.244410038"
"9","276.0172119","10"
"10","276.0172119","10"
"11","276.0172119","10"
"1","274.9953613","1.806566834"
"2","274.9953613","10"
"3","274.9953613","3.132755041"
"4","272.9905701","3.208538055"
"5","274.9953613","2.763379574"
"6","274.9953613","3.32994175"
"7","277.9819946","2.904389858"
"8","274.0126648","3.01843214"
"9","274.9953613","10"
"10","274.9953613","3.425817728"
"11","274.9953613","3.129337788"
"1","274.0126648","1.824284792"
"2","274.0126648","3.808838367"
"3","274.0126648","10"
"4","272.9905701","3.208538055"
"5","274.0126648","10"
"6","274.0126648","10"
"7","270.9854126","3.4093225"
"8","274.0126648","3.01843214"
"9","274.0126648","10"
"10","274.0126648","10"
"11","274.0126648","10"
"1","272.9905701","1.791178107"
"2","272.9905701","3.19294548"
"3","272.9905701","10"
"4","272.9905701","3.208538055"
"5","272.9905701","3.107703447"
"6","272.9905701","10"
"7","270.9854126","3.4093225"
"8","274.0126648","3.01843214"
"9","272.9905701","10"
"10","272.9905701","10"
"11","272.9905701","10"
"1","272.0077209","1.865374327"
"2","272.0077209","3.188568115"
"3","272.0077209","10"
"4","272.9905701","3.208538055"
"5","272.0077209","3.571271896"
"6","272.0077209","3.901512861"
"7","270.9854126","3.4093225"
"8","270.9854126","3.184078455"
"9","272.0077209","2.937496424"
"10","272.0077209","3.379161119"
"11","272.0077209","3.164995432"
"1","270.9854126","1.856473923"
"2","270.9854126","3.018038988"
"3","270.9854126","10"
"4","270.9854126","3.866939306"
"5","270.9854126","3.287074089"
"6","270.9854126","10"
"7","270.9854126","3.4093225"
"8","270.9854126","3.184078455"
"9","270.9854126","2.875630379"
"10","270.9854126","10"
"11","270.9854126","10"
"1","270.0023193","1.865499735"
"2","270.0023193","2.824635983"
"3","270.0023193","2.937320471"
"4","270.0023193","3.265702248"
"5","270.0023193","10"
"6","270.0023193","10"
"7","270.0023193","3.476509094"
"8","270.0023193","3.634572029"
"9","270.0023193","2.804988146"
"10","270.0023193","3.015249968"
"11","270.0023193","2.891258478"
"1","269.019165","1.909774065"
"2","269.019165","3.169052124"
"3","269.019165","10"
"4","270.0023193","3.265702248"
"5","269.019165","2.742344856"
"6","269.019165","10"
"7","269.019165","3.607340574"
"8","270.0023193","3.634572029"
"9","269.019165","3.49711132"
"10","269.019165","10"
"11","269.019165","10"
"1","267.996521","2.001188278"
"2","267.996521","10"
"3","267.996521","3.114621878"
"4","267.0131226","3.312410116"
"5","267.996521","3.455127001"
"6","267.996521","2.721676826"
"7","269.019165","3.607340574"
"8","267.0131226","3.4350667"
"9","267.996521","3.129647255"
"10","267.996521","2.829692364"
"11","267.996521","10"
"1","267.0131226","2.066611052"
"2","267.0131226","10"
"3","267.0131226","10"
"4","267.0131226","3.312410116"
"5","267.0131226","10"
"6","267.0131226","2.888513803"
"7","265.9903259","3.111987114"
"8","267.0131226","3.4350667"
"9","267.0131226","3.094785213"
"10","267.0131226","10"
"11","267.0131226","3.067030907"
"1","265.9903259","2.091756105"
"2","265.9903259","2.774867535"
"3","265.9903259","2.691204071"
"4","267.0131226","3.312410116"
"5","265.9903259","3.073476553"
"6","265.9903259","3.672406912"
"7","265.9903259","3.111987114"
"8","265.9903259","2.85055089"
"9","265.9903259","2.742709875"
"10","265.9903259","3.136774063"
"11","265.9903259","2.999758005"
"1","265.0067139","2.242182016"
"2","265.0067139","2.878876925"
"3","265.0067139","3.71875453"
"4","263.9836731","4.347110748"
"5","265.0067139","3.085751295"
"6","265.0067139","10"
"7","265.0067139","3.189609528"
"8","265.9903259","2.85055089"
"9","265.0067139","3.51386857"
"10","265.0067139","10"
"11","265.0067139","3.25225997"
"1","263.9836731","2.271839857"
"2","263.9836731","10"
"3","263.9836731","2.634015322"
"4","263.9836731","4.347110748"
"5","263.9836731","2.643486977"
"6","263.9836731","2.689567327"
"7","265.0067139","3.189609528"
"8","263.9836731","2.940146446"
"9","263.9836731","3.027717829"
"10","263.9836731","2.873240709"
"11","263.9836731","10"
"1","262.9998474","2.659295321"
"2","262.9998474","10"
"3","262.9998474","10"
"4","263.9836731","4.347110748"
"5","262.9998474","10"
"6","262.9998474","3.266340733"
"7","262.0159607","3.034871817"
"8","263.9836731","2.940146446"
"9","262.9998474","10"
"10","262.9998474","3.826586485"
"11","262.9998474","10"
"1","262.0159607","2.610846996"
"2","262.0159607","3.131871223"
"3","262.0159607","3.257697821"
"4","263.9836731","4.347110748"
"5","262.0159607","10"
"6","262.0159607","3.007379532"
"7","262.0159607","3.034871817"
"8","260.9926147","3.72252059"
"9","262.0159607","3.222912312"
"10","262.0159607","3.131424427"
"11","262.0159607","2.824013233"
"1","260.9926147","3.126938581"
"2","260.9926147","3.845337629"
"3","260.9926147","3.612741709"
"4","260.0085144","3.091060638"
"5","260.9926147","10"
"6","260.9926147","10"
"7","260.9926147","3.747783422"
"8","260.9926147","3.72252059"
"9","260.9926147","10"
"10","260.9926147","10"
"11","260.9926147","10"
"1","260.0085144","3.255602837"
"2","260.0085144","3.633985519"
"3","260.0085144","3.822924852"
"4","260.0085144","3.091060638"
"5","260.0085144","10"
"6","260.0085144","3.758494616"
"7","260.0085144","4.255066872"
"8","260.0085144","3.894058943"
"9","260.0085144","10"
"10","260.0085144","4.236116886"
"11","260.0085144","3.477039576"
"1","258.9849243","10"
"2","258.9849243","10"
"3","258.9849243","2.917148113"
"4","258.9849243","3.932812929"
"5","258.9849243","3.176319599"
"6","258.9849243","10"
"7","260.0085144","4.255066872"
"8","260.0085144","3.894058943"
"9","258.9849243","10"
"10","258.9849243","10"
"11","258.9849243","10"
"1","258.0006409","10"
"2","258.0006409","10"
"3","258.0006409","10"
"4","258.9849243","3.932812929"
"5","258.0006409","10"
"6","258.0006409","10"
"7","260.0085144","4.255066872"
"8","260.0085144","3.894058943"
"9","258.0006409","3.191509008"
"10","258.0006409","10"
"11","258.0006409","10"
"1","257.0162354","2.81965661"
"2","257.0162354","3.23695302"
"3","257.0162354","3.171407938"
"4","258.9849243","3.932812929"
"5","257.0162354","2.71322608"
"6","257.0162354","10"
"7","255.9923401","3.760215521"
"8","255.0077515","3.527755499"
"9","257.0162354","3.866882086"
"10","257.0162354","3.693976164"
"11","257.0162354","10"
"1","255.9923401","10"
"2","255.9923401","3.12485671"
"3","255.9923401","10"
"4","255.0077515","3.038761139"
"5","255.9923401","3.576126337"
"6","255.9923401","10"
"7","255.9923401","3.760215521"
"8","255.0077515","3.527755499"
"9","255.9923401","10"
"10","255.9923401","2.633006811"
"11","255.9923401","2.790048599"
"1","255.0077515","10"
"2","255.0077515","10"
"3","255.0077515","4.066340923"
"4","255.0077515","3.038761139"
"5","255.0077515","3.010781527"
"6","255.0077515","3.312509537"
"7","255.9923401","3.760215521"
"8","255.0077515","3.527755499"
"9","255.0077515","10"
"10","255.0077515","3.307870865"
"11","255.0077515","10"
"1","253.9836884","3.672529221"
"2","253.9836884","10"
"3","253.9836884","10"
"4","253.9836884","3.792881727"
"5","253.9836884","3.039399862"
"6","253.9836884","10"
"7","253.9836884","3.703034401"
"8","255.0077515","3.527755499"
"9","253.9836884","4.233075142"
"10","253.9836884","10"
"11","253.9836884","10"
"1","252.9988861","3.383550882"
"2","252.9988861","10"
"3","252.9988861","3.456782341"
"4","252.9988861","3.457614422"
"5","252.9988861","10"
"6","252.9988861","3.123393297"
"7","253.9836884","3.703034401"
"8","252.0140076","3.236690283"
"9","252.9988861","10"
"10","252.9988861","10"
"11","252.9988861","10"
"1","252.0140076","3.361191988"
"2","252.0140076","3.27903533"
"3","252.0140076","10"
"4","252.9988861","3.457614422"
"5","252.0140076","2.834753036"
"6","252.0140076","10"
"7","252.0140076","3.227673531"
"8","252.0140076","3.236690283"
"9","252.0140076","3.915283203"
"10","252.0140076","3.045186758"
"11","252.0140076","10"
"1","250.989624","2.96003294"
"2","250.989624","10"
"3","250.989624","10"
"4","250.989624","2.934357405"
"5","250.989624","2.985374928"
"6","250.989624","10"
"7","250.989624","2.769676924"
"8","250.989624","3.206536293"
"9","250.989624","10"
"10","250.989624","10"
"11","250.989624","10"
"1","250.0045166","10"
"2","250.0045166","10"
"3","250.0045166","3.620063305"
"4","250.989624","2.934357405"
"5","250.0045166","3.441788197"
"6","250.0045166","10"
"7","250.0045166","2.828263044"
"8","250.0045166","3.237635374"
"9","250.0045166","10"
"10","250.0045166","10"
"11","250.0045166","3.046183348"
"1","249.0193634","2.966502428"
"2","249.0193634","3.155011177"
"3","249.0193634","2.911057234"
"4","249.0193634","3.273691893"
"5","249.0193634","10"
"6","249.0193634","3.180086136"
"7","250.0045166","2.828263044"
"8","250.0045166","3.237635374"
"9","249.0193634","4.141590118"
"10","249.0193634","10"
"11","249.0193634","3.039793015"
"1","247.9947052","3.47723937"
"2","247.9947052","3.509342432"
"3","247.9947052","3.551132441"
"4","247.0093536","3.777633667"
"5","247.9947052","3.168207645"
"6","247.9947052","10"
"7","247.9947052","3.36058569"
"8","247.9947052","3.227811813"
"9","247.9947052","3.349861383"
"10","247.9947052","3.207640409"
"11","247.9947052","4.315802574"
"1","247.0093536","3.579486609"
"2","247.0093536","4.304461479"
"3","247.0093536","10"
"4","247.0093536","3.777633667"
"5","247.0093536","10"
"6","247.0093536","10"
"7","247.9947052","3.36058569"
"8","247.0093536","3.581197977"
"9","247.0093536","3.20522356"
"10","247.0093536","3.089146614"
"11","247.0093536","3.919600964"
"1","245.9844513","10"
"2","245.9844513","3.742957592"
"3","245.9844513","4.083447456"
"4","244.9989014","3.780236959"
"5","245.9844513","10"
"6","245.9844513","3.830006361"
"7","245.9844513","2.893721819"
"8","247.0093536","3.581197977"
"9","245.9844513","3.499479532"
"10","245.9844513","3.172656059"
"11","245.9844513","3.876256704"
"1","244.9989014","4.198702812"
"2","244.9989014","3.293427229"
"3","244.9989014","10"
"4","244.9989014","3.780236959"
"5","244.9989014","3.111407518"
"6","244.9989014","3.088151932"
"7","245.9844513","2.893721819"
"8","244.0132446","3.597187996"
"9","244.9989014","3.310395241"
"10","244.9989014","10"
"11","244.9989014","3.062333345"
"1","244.0132446","10"
"2","244.0132446","10"
"3","244.0132446","10"
"4","244.9989014","3.780236959"
"5","244.0132446","10"
"6","244.0132446","10"
"7","244.0132446","3.425908566"
"8","244.0132446","3.597187996"
"9","244.0132446","10"
"10","244.0132446","3.279216528"
"11","244.0132446","2.967614889"
"1","242.9881134","3.458724022"
"2","242.9881134","10"
"3","242.9881134","3.584702492"
"4","242.0022888","3.810391903"
"5","242.9881134","3.635756969"
"6","242.9881134","4.134854794"
"7","244.0132446","3.425908566"
"8","242.9881134","3.634413481"
"9","242.9881134","3.56083703"
"10","242.9881134","2.993868589"
"11","242.9881134","3.058760881"
"1","242.0022888","3.244940519"
"2","242.0022888","10"
"3","242.0022888","4.186915398"
"4","242.0022888","3.810391903"
"5","242.0022888","10"
"6","242.0022888","10"
"7","241.0163574","4.239189625"
"8","242.0022888","3.538027525"
"9","242.0022888","3.450321674"
"10","242.0022888","3.122672558"
"11","242.0022888","3.573721409"
"1","241.0163574","3.098883867"
"2","241.0163574","10"
"3","241.0163574","3.840138435"
"4","241.0163574","2.973305941"
"5","241.0163574","3.59894371"
"6","241.0163574","4.194844246"
"7","241.0163574","4.239189625"
"8","241.0163574","3.160866022"
"9","241.0163574","3.057123661"
"10","241.0163574","10"
"11","241.0163574","3.031013727"
"1","239.99086","10"
"2","239.99086","4.192528725"
"3","239.99086","2.632349014"
"4","241.0163574","2.973305941"
"5","239.99086","3.787052393"
"6","239.99086","2.690351248"
"7","239.99086","2.92031002"
"8","239.0047913","3.148717642"
"9","239.99086","2.830775738"
"10","239.99086","3.054361105"
"11","239.99086","3.603834391"
"1","239.0047913","2.912410975"
"2","239.0047913","3.345261335"
"3","239.0047913","2.799331427"
"4","238.0186005","2.889082909"
"5","239.0047913","2.648776054"
"6","239.0047913","2.882188559"
"7","239.99086","2.92031002"
"8","239.0047913","3.148717642"
"9","239.0047913","10"
"10","239.0047913","3.217649698"
"11","239.0047913","2.848639011"
"1","238.0186005","10"
"2","238.0186005","3.045085192"
"3","238.0186005","10"
"4","238.0186005","2.889082909"
"5","238.0186005","2.808753252"
"6","238.0186005","2.935069561"
"7","239.99086","2.92031002"
"8","238.0186005","3.812773466"
"9","238.0186005","10"
"10","238.0186005","3.317168236"
"11","238.0186005","4.043957233"
"1","236.9928589","2.556795835"
"2","236.9928589","2.752080679"
"3","236.9928589","3.075792551"
"4","236.9928589","3.568154573"
"5","236.9928589","2.890968084"
"6","236.9928589","2.945710897"
"7","236.0064697","2.915096045"
"8","236.9928589","2.540948629"
"9","236.9928589","3.621710062"
"10","236.9928589","3.013714075"
"11","236.9928589","10"
"1","236.0064697","3.077984095"
"2","236.0064697","10"
"3","236.0064697","2.904990911"
"4","236.0064697","2.888876677"
"5","236.0064697","10"
"6","236.0064697","10"
"7","236.0064697","2.915096045"
"8","236.9928589","2.540948629"
"9","236.0064697","10"
"10","236.0064697","2.830157757"
"11","236.0064697","10"
"1","234.9805145","10"
"2","234.9805145","10"
"3","234.9805145","2.725452185"
"4","234.9805145","2.722422123"
"5","234.9805145","10"
"6","234.9805145","3.099600792"
"7","233.993988","2.903560877"
"8","234.9805145","2.597211123"
"9","234.9805145","10"
"10","234.9805145","3.09520793"
"11","234.9805145","3.002589703"
"1","233.993988","3.593008995"
"2","233.993988","10"
"3","233.993988","3.257450342"
"4","234.9805145","2.722422123"
"5","233.993988","10"
"6","233.993988","10"
"7","233.993988","2.903560877"
"8","233.993988","3.038550615"
"9","233.993988","10"
"10","233.993988","2.696860075"
"11","233.993988","2.55809474"
"1","233.0073242","2.898262262"
"2","233.0073242","2.663114786"
"3","233.0073242","2.912485838"
"4","231.9811096","3.61590147"
"5","233.0073242","3.906966686"
"6","233.0073242","10"
"7","233.993988","2.903560877"
"8","233.993988","3.038550615"
"9","233.0073242","10"
"10","233.0073242","3.021658182"
"11","233.0073242","2.488712549"
"1","231.9811096","2.856269598"
"2","231.9811096","2.59869957"
"3","231.9811096","2.32200551"
"4","231.9811096","3.61590147"
"5","231.9811096","10"
"6","231.9811096","10"
"7","231.9811096","2.668864727"
"8","231.9811096","2.555904865"
"9","231.9811096","3.864523411"
"10","231.9811096","10"
"11","231.9811096","10"
"1","230.9942627","10"
"2","230.9942627","2.955457926"
"3","230.9942627","3.981208324"
"4","230.9942627","3.614913225"
"5","230.9942627","10"
"6","230.9942627","2.999103308"
"7","230.9942627","3.027787447"
"8","231.9811096","2.555904865"
"9","230.9942627","10"
"10","230.9942627","3.696530819"
"11","230.9942627","10"
"1","230.00737","2.558656454"
"2","230.00737","2.80385685"
"3","230.00737","4.028213024"
"4","230.00737","3.28827405"
"5","230.00737","3.097390652"
"6","230.00737","10"
"7","230.9942627","3.027787447"
"8","231.9811096","2.555904865"
"9","230.00737","3.096730232"
"10","230.00737","3.142384052"
"11","230.00737","2.748877048"
"1","228.9808807","10"
"2","228.9808807","10"
"3","228.9808807","2.64460516"
"4","227.9938202","3.604640961"
"5","228.9808807","3.183077574"
"6","228.9808807","10"
"7","227.9938202","3.852787018"
"8","227.9938202","4.120187759"
"9","228.9808807","3.096695423"
"10","228.9808807","3.200022221"
"11","228.9808807","10"
"1","227.9938202","4.190404892"
"2","227.9938202","3.98010397"
"3","227.9938202","4.136487484"
"4","227.9938202","3.604640961"
"5","227.9938202","3.669706345"
"6","227.9938202","3.73952961"
"7","227.9938202","3.852787018"
"8","227.9938202","4.120187759"
"9","227.9938202","3.663180351"
"10","227.9938202","3.448600531"
"11","227.9938202","3.506504297"
"1","227.0066376","10"
"2","227.0066376","10"
"3","227.0066376","10"
"4","227.0066376","3.516459227"
"5","227.0066376","3.309957743"
"6","227.0066376","3.838019848"
"7","227.0066376","3.569288015"
"8","227.9938202","4.120187759"
"9","227.0066376","3.712272882"
"10","227.0066376","3.465407372"
"11","227.0066376","3.279177666"
"1","226.0193634","3.483880043"
"2","226.0193634","3.320117235"
"3","226.0193634","3.472488642"
"4","226.0193634","3.679002523"
"5","226.0193634","3.149636507"
"6","226.0193634","10"
"7","226.0193634","3.155767202"
"8","226.0193634","3.628040791"
"9","226.0193634","3.285507202"
"10","226.0193634","3.054473639"
"11","226.0193634","3.470848799"
"1","224.9925232","3.632009983"
"2","224.9925232","4.451253414"
"3","224.9925232","4.482129574"
"4","224.9925232","3.495933533"
"5","224.9925232","3.143800735"
"6","224.9925232","3.368989229"
"7","224.9925232","3.745499849"
"8","224.9925232","3.364059687"
"9","224.9925232","3.197833061"
