experiment,acid_type,true_buffer_count,step,current_pH,target_pH_x,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices,stage,steps_taken,success,final_pH,target_pH_y,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
129,monoprotic,1,0,2.29,10.05,7.760000000000001,0.20000000000000004,0.2,0.7209886044637921,0.7209886044637921,0.7209886044637921,0.0,1.0,0.0,1.0,0.7209886044637921,0.6515440669243604,0.0,,"[2.3470, 5.6610, 4.2150]","[0.2000, 0.2000, 0.2000]","[0.3917, 0.3788, 0.3165]","[2.3470, 5.6610, 4.2150]",[4.9400],[1],"[0, 2]",initial,13,True,10.03,10.05,0.02000000000000135,0.693110160998641,0.1923949923038847,0.7106007196325229
129,monoprotic,1,8,10.92,10.05,0.8699999999999992,0.18975082731780638,0.22237815375034595,0.7299540000763942,0.7299540000763942,0.7299540000763942,0.0,1.0,0.0,1.0,0.7226781418727359,0.7094987050808459,0.0,6.889710879027843,"[2.3318, 5.6715, 4.2100]","[0.2224, 0.1980, 0.1489]","[0.3922, 0.3790, 0.3158]","[2.3447, 5.6627, 4.2142]",[4.9400],[2],"[0, 1]",up_to_8_steps,13,True,10.03,10.05,0.02000000000000135,0.693110160998641,0.1923949923038847,0.7106007196325229
130,triprotic,3,1,3.46,3.4,0.06000000000000005,0.20281561207427665,0.2049117581959658,0.8902100047193323,1.0822132364718364,1.7403352356805275,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8885121424670585,0.0,1.0,0.5645955815352499,"[2.8868, 4.4393, 5.1891]","[0.2049, 0.1999, 0.2036]","[0.1088, 0.2301, 0.4681]","[2.8925, 4.4327, 5.1951]","[3.5133, 4.7431, 6.9294]","[0, 1, 2]",[],final,1,True,3.46,3.4,0.06000000000000005,0.8902100047193323,0.20281561207427665,0.0
130,triprotic,3,0,2.15,3.4,1.25,0.20000000000000004,0.2,0.8881920653996364,1.0778232156481427,1.7331817934328058,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8881920653996364,0.0,0.0,,"[2.8936, 4.4314, 5.1962]","[0.2000, 0.2000, 0.2000]","[0.1088, 0.2300, 0.4682]","[2.8936, 4.4314, 5.1962]","[3.5133, 4.7431, 6.9294]","[0, 1, 2]",[],initial,1,True,3.46,3.4,0.06000000000000005,0.8902100047193323,0.20281561207427665,0.0
130,triprotic,3,1,3.46,3.4,0.06000000000000005,0.20281561207427665,0.2049117581959658,0.8902100047193323,1.0822132364718364,1.7403352356805275,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8885121424670585,0.0,1.0,0.5645955815352499,"[2.8868, 4.4393, 5.1891]","[0.2049, 0.1999, 0.2036]","[0.1088, 0.2301, 0.4681]","[2.8925, 4.4327, 5.1951]","[3.5133, 4.7431, 6.9294]","[0, 1, 2]",[],up_to_8_steps,1,True,3.46,3.4,0.06000000000000005,0.8902100047193323,0.20281561207427665,0.0
131,monoprotic,1,3,3.68,3.78,0.09999999999999964,0.2030902854028466,0.2068821671621905,1.0889482870210938,1.0889482870210938,1.0889482870210938,0.0,0.0,0.0,0.0,1.0842696360554838,0.8196214116182545,1.0,1.0444276834093036,"[2.8811, 5.3764, 2.0219]","[0.2069, 0.1992, 0.2032]","[0.2118, 0.4653, 0.4972]","[2.8857, 5.3708, 2.0122]",[3.9700],[0],"[1, 2]",final,3,True,3.68,3.78,0.09999999999999964,1.0889482870210938,0.2030902854028466,0.8196214116182545
131,monoprotic,1,0,3.18,3.78,0.5999999999999996,0.20000000000000004,0.2,1.0833837379163502,1.0833837379163502,1.0833837379163502,0.0,0.0,0.0,0.0,1.0833837379163502,0.8199372780225306,0.0,,"[2.8866, 5.3697, 2.0103]","[0.2000, 0.2000, 0.2000]","[0.2114, 0.4649, 0.4979]","[2.8866, 5.3697, 2.0103]",[3.9700],[0],"[1, 2]",initial,3,True,3.68,3.78,0.09999999999999964,1.0889482870210938,0.2030902854028466,0.8196214116182545
131,monoprotic,1,3,3.68,3.78,0.09999999999999964,0.2030902854028466,0.2068821671621905,1.0889482870210938,1.0889482870210938,1.0889482870210938,0.0,0.0,0.0,0.0,1.0842696360554838,0.8196214116182545,1.0,1.0444276834093036,"[2.8811, 5.3764, 2.0219]","[0.2069, 0.1992, 0.2032]","[0.2118, 0.4653, 0.4972]","[2.8857, 5.3708, 2.0122]",[3.9700],[0],"[1, 2]",up_to_8_steps,3,True,3.68,3.78,0.09999999999999964,1.0889482870210938,0.2030902854028466,0.8196214116182545
132,triprotic,3,6,5.38,5.46,0.08000000000000007,0.14506830497221648,0.1478447240243649,1.2531086125165547,1.2997881984898252,1.6755503978896655,0.0,0.3333333333333333,0.0,0.0,1.2485829574272589,0.0,1.0,0.9688881877763196,"[6.1608, 4.2595, 3.7139]","[0.1432, 0.1478, 0.1441]","[0.2219, 0.1955, 0.4290]","[5.9505, 4.0527, 3.2832]","[2.8840, 5.5133, 7.8364]","[0, 1, 2]",[],final,6,True,5.38,5.46,0.08000000000000007,1.2531086125165547,0.14506830497221648,0.0
132,triprotic,3,0,2.21,5.46,3.25,0.20000000000000004,0.2,1.2475924609301285,1.4234292758805758,1.9294355098421256,0.3333333333333333,0.3333333333333333,0.0,0.0,1.2475924609301285,0.0,0.0,,"[5.9070, 4.0101, 3.1941]","[0.2000, 0.2000, 0.2000]","[0.2190, 0.1937, 0.4209]","[5.9070, 4.0101, 3.1941]","[2.8840, 5.5133, 7.8364]","[0, 1, 2]",[],initial,6,True,5.38,5.46,0.08000000000000007,1.2531086125165547,0.14506830497221648,0.0
132,triprotic,3,6,5.38,5.46,0.08000000000000007,0.14506830497221648,0.1478447240243649,1.2531086125165547,1.2997881984898252,1.6755503978896655,0.0,0.3333333333333333,0.0,0.0,1.2485829574272589,0.0,1.0,0.9688881877763196,"[6.1608, 4.2595, 3.7139]","[0.1432, 0.1478, 0.1441]","[0.2219, 0.1955, 0.4290]","[5.9505, 4.0527, 3.2832]","[2.8840, 5.5133, 7.8364]","[0, 1, 2]",[],up_to_8_steps,6,True,5.38,5.46,0.08000000000000007,1.2531086125165547,0.14506830497221648,0.0
133,triprotic,3,10,8.44,8.39,0.049999999999998934,0.1976818293778562,0.21617603899712207,1.8154087261243443,2.057565583691657,3.069867090721224,0.0,0.3333333333333333,0.0,0.0,1.801939158839905,0.0,1.0,4.101454021930694,"[5.0849, 2.4390, 2.4786]","[0.2162, 0.2103, 0.1665]","[0.2708, 0.2082, 0.1195]","[5.1145, 2.4211, 2.5073]","[3.1512, 5.5485, 6.7490]","[0, 1, 2]",[],final,10,True,8.44,8.39,0.049999999999998934,1.8154087261243443,0.1976818293778562,0.0
133,triprotic,3,0,2.14,8.39,6.25,0.20000000000000004,0.2,1.7993014071215907,2.0335042413885778,3.035401413862145,0.0,0.3333333333333333,0.0,0.0,1.7993014071215907,0.0,0.0,,"[5.1200, 2.4178, 2.5131]","[0.2000, 0.2000, 0.2000]","[0.2709, 0.2056, 0.1186]","[5.1200, 2.4178, 2.5131]","[3.1512, 5.5485, 6.7490]","[0, 1, 2]",[],initial,10,True,8.44,8.39,0.049999999999998934,1.8154087261243443,0.1976818293778562,0.0
133,triprotic,3,8,8.87,8.39,0.47999999999999865,0.20298962678251073,0.2188548778989803,1.8088710127690508,2.0493780323212674,3.05938006040374,0.0,0.3333333333333333,0.0,0.0,1.800875755033796,0.0,0.0,4.154752309322356,"[5.0974, 2.4356, 2.4891]","[0.2143, 0.2189, 0.1759]","[0.2714, 0.2080, 0.1200]","[5.1164, 2.4206, 2.5091]","[3.1512, 5.5485, 6.7490]","[0, 1, 2]",[],up_to_8_steps,10,True,8.44,8.39,0.049999999999998934,1.8154087261243443,0.1976818293778562,0.0
134,diprotic,2,4,5.12,5.17,0.04999999999999982,0.20523075730600282,0.21498189266993778,0.11797744759599582,0.12618253321946735,0.16273628525311157,1.0,1.0,1.0,1.0,0.10553689773747954,0.3969661137264504,1.0,1.3926566286291928,"[5.4183, 3.7320, 2.2181]","[0.2072, 0.2150, 0.1935]","[0.2316, 0.3726, 0.3345]","[5.4185, 3.7169, 2.1935]","[2.1449, 5.5810]","[0, 2]",[1],final,4,True,5.12,5.17,0.04999999999999982,0.11797744759599582,0.20523075730600282,0.3969661137264504
134,diprotic,2,0,2.1,5.17,3.07,0.20000000000000004,0.2,0.10313624236131624,0.11898527688965412,0.1624692991517387,1.0,1.0,1.0,1.0,0.10313624236131624,0.39742634752881423,0.0,,"[5.4185, 3.7141, 2.1887]","[0.2000, 0.2000, 0.2000]","[0.2307, 0.3726, 0.3342]","[5.4185, 3.7141, 2.1887]","[2.1449, 5.5810]","[0, 2]",[1],initial,4,True,5.12,5.17,0.04999999999999982,0.11797744759599582,0.20523075730600282,0.3969661137264504
134,diprotic,2,4,5.12,5.17,0.04999999999999982,0.20523075730600282,0.21498189266993778,0.11797744759599582,0.12618253321946735,0.16273628525311157,1.0,1.0,1.0,1.0,0.10553689773747954,0.3969661137264504,1.0,1.3926566286291928,"[5.4183, 3.7320, 2.2181]","[0.2072, 0.2150, 0.1935]","[0.2316, 0.3726, 0.3345]","[5.4185, 3.7169, 2.1935]","[2.1449, 5.5810]","[0, 2]",[1],up_to_8_steps,4,True,5.12,5.17,0.04999999999999982,0.11797744759599582,0.20523075730600282,0.3969661137264504
135,monoprotic,1,6,7.15,7.21,0.05999999999999961,0.20258290849870142,0.22223012835889988,0.1913415525666311,0.1913415525666311,0.1913415525666311,1.0,1.0,1.0,1.0,0.20556040130830322,0.778193826897482,1.0,3.572798408661038,"[4.4507, 2.7272, 5.1513]","[0.1910, 0.2222, 0.1945]","[0.4948, 0.4708, 0.2752]","[4.4278, 2.7469, 5.1656]",[4.9600],[2],"[0, 1]",final,6,True,7.15,7.21,0.05999999999999961,0.1913415525666311,0.20258290849870142,0.778193826897482
135,monoprotic,1,0,2.44,7.21,4.77,0.20000000000000004,0.2,0.20830053501019474,0.20830053501019474,0.20830053501019474,1.0,1.0,1.0,1.0,0.20830053501019474,0.7782066446236349,0.0,,"[4.4233, 2.7506, 5.1683]","[0.2000, 0.2000, 0.2000]","[0.4949, 0.4709, 0.2753]","[4.4233, 2.7506, 5.1683]",[4.9600],[2],"[0, 1]",initial,6,True,7.15,7.21,0.05999999999999961,0.1913415525666311,0.20258290849870142,0.778193826897482
135,monoprotic,1,6,7.15,7.21,0.05999999999999961,0.20258290849870142,0.22223012835889988,0.1913415525666311,0.1913415525666311,0.1913415525666311,1.0,1.0,1.0,1.0,0.20556040130830322,0.778193826897482,1.0,3.572798408661038,"[4.4507, 2.7272, 5.1513]","[0.1910, 0.2222, 0.1945]","[0.4948, 0.4708, 0.2752]","[4.4278, 2.7469, 5.1656]",[4.9600],[2],"[0, 1]",up_to_8_steps,6,True,7.15,7.21,0.05999999999999961,0.1913415525666311,0.20258290849870142,0.778193826897482
136,diprotic,2,3,4.87,4.84,0.03000000000000025,0.21241088165416736,0.21580775834135585,0.8100869601322478,0.8292591778244899,0.9873717621595026,0.0,1.0,0.0,1.0,0.811318250581299,0.24297816215316906,1.0,1.0900891375541688,"[3.6639, 3.7677, 5.0892]","[0.2151, 0.2063, 0.2158]","[0.3915, 0.1865, 0.1897]","[3.6509, 3.7902, 5.0737]","[2.6766, 5.7220]","[0, 2]",[1],final,3,True,4.87,4.84,0.03000000000000025,0.8100869601322478,0.21241088165416736,0.24297816215316906
136,diprotic,2,0,2.23,4.84,2.61,0.20000000000000004,0.2,0.8115471487880943,0.8272417759185334,0.9719222750351646,0.0,1.0,0.0,1.0,0.8115471487880943,0.242883970651825,0.0,,"[3.6485, 3.7945, 5.0709]","[0.2000, 0.2000, 0.2000]","[0.3905, 0.1863, 0.1902]","[3.6485, 3.7945, 5.0709]","[2.6766, 5.7220]","[0, 2]",[1],initial,3,True,4.87,4.84,0.03000000000000025,0.8100869601322478,0.21241088165416736,0.24297816215316906
136,diprotic,2,3,4.87,4.84,0.03000000000000025,0.21241088165416736,0.21580775834135585,0.8100869601322478,0.8292591778244899,0.9873717621595026,0.0,1.0,0.0,1.0,0.811318250581299,0.24297816215316906,1.0,1.0900891375541688,"[3.6639, 3.7677, 5.0892]","[0.2151, 0.2063, 0.2158]","[0.3915, 0.1865, 0.1897]","[3.6509, 3.7902, 5.0737]","[2.6766, 5.7220]","[0, 2]",[1],up_to_8_steps,3,True,4.87,4.84,0.03000000000000025,0.8100869601322478,0.21241088165416736,0.24297816215316906
137,triprotic,3,8,8.28,8.29,0.009999999999999787,0.1933145522107087,0.20571425547461408,2.040739575637193,2.1939134111945684,2.881750977731998,0.0,0.3333333333333333,0.0,0.0,2.044964023948848,0.0,1.0,3.6571596103906625,"[2.5804, 4.0734, 3.0997]","[0.2057, 0.1795, 0.1947]","[0.3843, 0.0786, 0.3463]","[2.5559, 4.1071, 3.0780]","[3.5355, 5.3851, 6.9552]","[0, 1, 2]",[],final,8,True,8.28,8.29,0.009999999999999787,2.040739575637193,0.1933145522107087,0.0
137,triprotic,3,0,2.46,8.29,5.829999999999999,0.20000000000000004,0.2,2.0457063814998193,2.1897715459350064,2.841489803328467,0.0,0.3333333333333333,0.0,0.0,2.0457063814998193,0.0,0.0,,"[2.5512, 4.1137, 3.0738]","[0.2000, 0.2000, 0.2000]","[0.3853, 0.0796, 0.3471]","[2.5512, 4.1137, 3.0738]","[3.5355, 5.3851, 6.9552]","[0, 1, 2]",[],initial,8,True,8.28,8.29,0.009999999999999787,2.040739575637193,0.1933145522107087,0.0
137,triprotic,3,8,8.28,8.29,0.009999999999999787,0.1933145522107087,0.20571425547461408,2.040739575637193,2.1939134111945684,2.881750977731998,0.0,0.3333333333333333,0.0,0.0,2.044964023948848,0.0,1.0,3.6571596103906625,"[2.5804, 4.0734, 3.0997]","[0.2057, 0.1795, 0.1947]","[0.3843, 0.0786, 0.3463]","[2.5559, 4.1071, 3.0780]","[3.5355, 5.3851, 6.9552]","[0, 1, 2]",[],up_to_8_steps,8,True,8.28,8.29,0.009999999999999787,2.040739575637193,0.1933145522107087,0.0
138,monoprotic,1,5,3.62,3.56,0.06000000000000005,0.03436582900960638,0.044401826932693914,0.4656671813961166,0.4656671813961166,0.4656671813961166,1.0,1.0,1.0,1.0,0.48059154048534225,0.9257382294049576,1.0,0.258052482623607,"[4.2516, 5.3256, 2.7543]","[0.0444, 0.0285, 0.0302]","[0.0197, 0.3950, 0.0333]","[3.7006, 4.8095, 2.1755]",[3.2200],[2],"[0, 1]",final,5,True,3.62,3.56,0.06000000000000005,0.4656671813961166,0.03436582900960638,0.9257382294049576
138,monoprotic,1,0,1.6,3.56,1.96,0.20000000000000004,0.2,0.35039792865148467,0.35039792865148467,0.35039792865148467,1.0,1.0,1.0,1.0,0.35039792865148467,0.9733863531602289,0.0,,"[3.5704, 4.6851, 2.0363]","[0.2000, 0.2000, 0.2000]","[0.0117, 0.3923, 0.0369]","[3.5704, 4.6851, 2.0363]",[3.2200],[0],"[1, 2]",initial,5,True,3.62,3.56,0.06000000000000005,0.4656671813961166,0.03436582900960638,0.9257382294049576
138,monoprotic,1,5,3.62,3.56,0.06000000000000005,0.03436582900960638,0.044401826932693914,0.4656671813961166,0.4656671813961166,0.4656671813961166,1.0,1.0,1.0,1.0,0.48059154048534225,0.9257382294049576,1.0,0.258052482623607,"[4.2516, 5.3256, 2.7543]","[0.0444, 0.0285, 0.0302]","[0.0197, 0.3950, 0.0333]","[3.7006, 4.8095, 2.1755]",[3.2200],[2],"[0, 1]",up_to_8_steps,5,True,3.62,3.56,0.06000000000000005,0.4656671813961166,0.03436582900960638,0.9257382294049576
139,triprotic,3,7,11.03,10.95,0.08000000000000007,0.16588688038246363,0.1940738203007097,1.6129791281732402,1.9129966618359715,3.027443227869665,0.0,0.3333333333333333,0.0,0.0,1.6095761934996855,0.0,1.0,0.0006747904419892592,"[2.6411, 3.7223, 3.3131]","[0.1397, 0.1639, 0.1941]","[0.0865, 0.0857, 0.2701]","[2.5978, 3.7030, 3.2992]","[2.0291, 4.5125, 6.7497]","[0, 1, 2]",[],final,7,True,11.03,10.95,0.08000000000000007,1.6129791281732402,0.16588688038246363,0.0
139,triprotic,3,0,2.17,10.95,8.78,0.20000000000000004,0.2,1.608753188970437,1.923375996690853,3.0506204287116225,0.0,0.3333333333333333,0.0,0.0,1.608753188970437,0.0,0.0,,"[2.5887, 3.6991, 3.2965]","[0.2000, 0.2000, 0.2000]","[0.0877, 0.0861, 0.2687]","[2.5887, 3.6991, 3.2965]","[2.0291, 4.5125, 6.7497]","[0, 1, 2]",[],initial,7,True,11.03,10.95,0.08000000000000007,1.6129791281732402,0.16588688038246363,0.0
139,triprotic,3,7,11.03,10.95,0.08000000000000007,0.16588688038246363,0.1940738203007097,1.6129791281732402,1.9129966618359715,3.027443227869665,0.0,0.3333333333333333,0.0,0.0,1.6095761934996855,0.0,1.0,0.0006747904419892592,"[2.6411, 3.7223, 3.3131]","[0.1397, 0.1639, 0.1941]","[0.0865, 0.0857, 0.2701]","[2.5978, 3.7030, 3.2992]","[2.0291, 4.5125, 6.7497]","[0, 1, 2]",[],up_to_8_steps,7,True,11.03,10.95,0.08000000000000007,1.6129791281732402,0.16588688038246363,0.0
140,monoprotic,1,11,5.49,5.54,0.04999999999999982,0.1928002113906233,0.20983861245280347,0.06972192427128832,0.06972192427128832,0.06972192427128832,1.0,1.0,1.0,1.0,0.11388443883756949,0.8175427702232523,1.0,2.987880552429706,"[2.2169, 2.7914, 3.4603]","[0.2098, 0.1765, 0.1920]","[0.1389, 0.4753, 0.1371]","[2.2283, 2.7776, 3.4161]",[3.5300],[2],"[0, 1]",final,11,True,5.49,5.54,0.04999999999999982,0.06972192427128832,0.1928002113906233,0.8175427702232523
140,monoprotic,1,0,2.25,5.54,3.29,0.20000000000000004,0.2,0.12242570376695516,0.12242570376695516,0.12242570376695516,1.0,1.0,1.0,1.0,0.12242570376695516,0.81516657284812,0.0,,"[2.2304, 2.7748, 3.4076]","[0.2000, 0.2000, 0.2000]","[0.1402, 0.4751, 0.1395]","[2.2304, 2.7748, 3.4076]",[3.5300],[2],"[0, 1]",initial,11,True,5.49,5.54,0.04999999999999982,0.06972192427128832,0.1928002113906233,0.8175427702232523
140,monoprotic,1,8,8.09,5.54,2.55,0.18739400707637544,0.19481579756557657,0.08900173997215566,0.08900173997215566,0.08900173997215566,1.0,1.0,1.0,1.0,0.11697405603647759,0.8155460351979389,0.0,5.583671817239374,"[2.1993, 2.7753, 3.4410]","[0.1948, 0.1808, 0.1866]","[0.1386, 0.4748, 0.1387]","[2.2254, 2.7749, 3.4130]",[3.5300],[2],"[0, 1]",up_to_8_steps,11,True,5.49,5.54,0.04999999999999982,0.06972192427128832,0.1928002113906233,0.8175427702232523
141,diprotic,2,9,10.53,10.48,0.049999999999998934,0.20114462255973886,0.2094051667142242,0.7754186394035552,0.9067210523907397,1.2453856600700162,0.5,0.5,0.0,0.0,0.7852363116654602,0.26304863076113244,1.0,5.788626069873571,"[5.9149, 2.2500, 5.6692]","[0.2003, 0.1937, 0.2094]","[0.3363, 0.4945, 0.2965]","[5.9082, 2.2371, 5.6977]","[3.4954, 6.2204]","[0, 1]",[2],final,9,True,10.53,10.48,0.049999999999998934,0.7754186394035552,0.20114462255973886,0.26304863076113244
141,diprotic,2,0,2.32,10.48,8.16,0.20000000000000004,0.2,0.7871245099826019,0.9186711628225163,1.2608245323451968,0.5,0.5,0.0,0.0,0.7871245099826019,0.2619788864009284,0.0,,"[5.9069, 2.2346, 5.7031]","[0.2000, 0.2000, 0.2000]","[0.3362, 0.4935, 0.2945]","[5.9069, 2.2346, 5.7031]","[3.4954, 6.2204]","[0, 1]",[2],initial,9,True,10.53,10.48,0.049999999999998934,0.7754186394035552,0.20114462255973886,0.26304863076113244
141,diprotic,2,8,10.86,10.48,0.379999999999999,0.2013927788308878,0.21512200070125334,0.7751222340103101,0.905036365799976,1.2423227752806452,0.5,0.5,0.0,0.0,0.7851859905820617,0.2627673184835834,0.0,6.09178700171411,"[5.9124, 2.2531, 5.6668]","[0.1939, 0.1952, 0.2151]","[0.3361, 0.4942, 0.2959]","[5.9078, 2.2375, 5.6974]","[3.4954, 6.2204]","[0, 1]",[2],up_to_8_steps,9,True,10.53,10.48,0.049999999999998934,0.7754186394035552,0.20114462255973886,0.26304863076113244
142,diprotic,2,3,2.44,2.47,0.03000000000000025,0.14149626703729748,0.22427385541774691,0.852358038364641,1.1077317712491064,1.5598574740321642,0.5,0.5,0.0,0.0,0.8530264987369724,0.8204275685761742,1.0,0.030291292406618542,"[2.1550, 3.9846, 2.6704]","[0.0441, 0.1561, 0.2243]","[0.0714, 0.0315, 0.4701]","[2.3665, 3.9051, 2.5935]","[2.2999, 5.5445]","[0, 1]",[2],final,3,True,2.44,2.47,0.03000000000000025,0.852358038364641,0.14149626703729748,0.8204275685761742
142,diprotic,2,0,1.68,2.47,0.7900000000000003,0.20000000000000004,0.2,0.8861149996020228,1.1735600619979896,1.655558582067321,0.5,0.5,0.0,0.0,0.8861149996020228,0.8206258092019902,0.0,,"[2.4165, 3.8889, 2.5793]","[0.2000, 0.2000, 0.2000]","[0.0707, 0.0323, 0.4712]","[2.4165, 3.8889, 2.5793]","[2.2999, 5.5445]","[0, 1]",[2],initial,3,True,2.44,2.47,0.03000000000000025,0.852358038364641,0.14149626703729748,0.8204275685761742
142,diprotic,2,3,2.44,2.47,0.03000000000000025,0.14149626703729748,0.22427385541774691,0.852358038364641,1.1077317712491064,1.5598574740321642,0.5,0.5,0.0,0.0,0.8530264987369724,0.8204275685761742,1.0,0.030291292406618542,"[2.1550, 3.9846, 2.6704]","[0.0441, 0.1561, 0.2243]","[0.0714, 0.0315, 0.4701]","[2.3665, 3.9051, 2.5935]","[2.2999, 5.5445]","[0, 1]",[2],up_to_8_steps,3,True,2.44,2.47,0.03000000000000025,0.852358038364641,0.14149626703729748,0.8204275685761742
143,diprotic,2,12,7.17,7.23,0.0600000000000005,0.10775861452097935,0.12356568414185873,0.29052295310876386,0.36584338939531735,0.5128690780608682,0.5,1.0,0.0,1.0,0.44412296905577797,0.10073459663423599,1.0,3.5693338176514953,"[4.7375, 3.7660, 2.8339]","[0.1171, 0.1236, 0.0826]","[0.4760, 0.0895, 0.3232]","[4.4935, 3.3511, 2.6344]","[2.7657, 5.2504]","[0, 2]",[1],final,12,True,7.17,7.23,0.0600000000000005,0.29052295310876386,0.10775861452097935,0.10073459663423599
143,diprotic,2,0,2.43,7.23,4.800000000000001,0.20000000000000004,0.2,0.4927306621394518,0.585661592208849,0.8092997622996245,0.5,1.0,0.0,1.0,0.4927306621394518,0.10208970470292901,0.0,,"[4.4411, 3.2628, 2.5896]","[0.2000, 0.2000, 0.2000]","[0.4716, 0.0900, 0.3203]","[4.4411, 3.2628, 2.5896]","[2.7657, 5.2504]","[0, 2]",[1],initial,12,True,7.17,7.23,0.0600000000000005,0.29052295310876386,0.10775861452097935,0.10073459663423599
143,diprotic,2,8,10.54,7.23,3.3099999999999987,0.10588061724692284,0.12007463215179347,0.2862243063939953,0.3613880795398383,0.5068529320588642,0.5,1.0,0.0,1.0,0.44378753162412465,0.10097003814049378,0.0,6.932146122176199,"[4.7435, 3.7629, 2.8313]","[0.1189, 0.1201, 0.0786]","[0.4750, 0.0897, 0.3237]","[4.4944, 3.3509, 2.6341]","[2.7657, 5.2504]","[0, 2]",[1],up_to_8_steps,12,True,7.17,7.23,0.0600000000000005,0.29052295310876386,0.10775861452097935,0.10073459663423599
144,diprotic,2,9,10.57,10.62,0.049999999999998934,0.18391338264201837,0.20028973394043256,0.20283828525895564,0.2057534104307226,0.23735054303905345,1.0,1.0,1.0,1.0,0.22636222505189774,0.5264193890189346,1.0,5.745538440933451,"[4.5130, 5.6142, 3.6480]","[0.2003, 0.1867, 0.1647]","[0.1471, 0.3999, 0.2126]","[4.5418, 5.6603, 3.6662]","[3.4107, 4.3447]","[0, 2]",[1],final,9,True,10.57,10.62,0.049999999999998934,0.20283828525895564,0.18391338264201837,0.5264193890189346
144,diprotic,2,0,2.28,10.62,8.34,0.20000000000000004,0.2,0.23094826575092298,0.2326725959924291,0.2592225557065908,1.0,1.0,1.0,1.0,0.23094826575092298,0.524462892604342,0.0,,"[4.5473, 5.6693, 3.6699]","[0.2000, 0.2000, 0.2000]","[0.1486, 0.3993, 0.2135]","[4.5473, 5.6693, 3.6699]","[3.4107, 4.3447]","[0, 2]",[1],initial,9,True,10.57,10.62,0.049999999999998934,0.20283828525895564,0.18391338264201837,0.5264193890189346
144,diprotic,2,8,10.85,10.62,0.23000000000000043,0.18194068366618418,0.19655716061078737,0.20686938651377962,0.21034981557548132,0.2449758405084963,1.0,1.0,1.0,1.0,0.22702893958354742,0.5265078169715706,0.0,6.020306558720767,"[4.5134, 5.6030, 3.6556]","[0.1966, 0.1804, 0.1689]","[0.1475, 0.3999, 0.2121]","[4.5419, 5.6584, 3.6675]","[3.4107, 4.3447]","[0, 2]",[1],up_to_8_steps,9,True,10.57,10.62,0.049999999999998934,0.20283828525895564,0.18391338264201837,0.5264193890189346
145,monoprotic,1,2,2.02,2.07,0.04999999999999982,0.2104985406214882,0.2130288880947968,0.7822713430245511,0.7822713430245511,0.7822713430245511,0.0,1.0,0.0,1.0,0.7929678101616306,0.6634741933457033,1.0,0.3152750246040523,"[2.4908, 3.4677, 3.2489]","[0.2130, 0.2059, 0.2125]","[0.2353, 0.3430, 0.4410]","[2.4900, 3.4570, 3.2506]",[4.2500],[1],"[0, 2]",final,2,True,2.02,2.07,0.04999999999999982,0.7822713430245511,0.2104985406214882,0.6634741933457033
145,monoprotic,1,0,3.06,2.07,0.9900000000000002,0.20000000000000004,0.2,0.7949959216798912,0.7949959216798912,0.7949959216798912,0.0,1.0,0.0,1.0,0.7949959216798912,0.6633581037674698,0.0,,"[2.4898, 3.4550, 3.2509]","[0.2000, 0.2000, 0.2000]","[0.2353, 0.3432, 0.4410]","[2.4898, 3.4550, 3.2509]",[4.2500],[1],"[0, 2]",initial,2,True,2.02,2.07,0.04999999999999982,0.7822713430245511,0.2104985406214882,0.6634741933457033
