experiment,acid_type,true_buffer_count,steps_taken,success,final_pH,target_pH,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
2626,diprotic,2,14,True,10.05,10.02,0.030000000000001137,0.7530630646244085,0.2156637826842386,0.25378685476534096
2629,monoprotic,1,3,True,5.27,5.29,0.020000000000000462,0.12353622352806237,0.2089811539609195,0.5617988111431752
2628,triprotic,3,6,True,6.47,6.38,0.08999999999999986,0.9367237017903561,0.16961669131984713,0.0
2632,triprotic,3,3,True,2.25,2.31,0.06000000000000005,1.8971267417375899,0.2014496179843812,0.0
2623,monoprotic,1,30,True,6.4,6.34,0.0600000000000005,1.4505737339179618,0.20805842759300405,0.8730088439308692
2631,monoprotic,1,16,True,5.23,5.23,0.0,0.36141254575857573,0.23000560989219188,0.3059751028715014
2633,monoprotic,1,12,True,9.73,9.79,0.05999999999999872,0.047073682363032,0.22114957616110564,0.9030470257449398
2634,monoprotic,1,13,True,7.37,7.42,0.04999999999999982,0.4223011894513746,0.20387034602978124,0.6617970712122564
2635,diprotic,2,12,True,9.9,9.89,0.009999999999999787,0.6606069027873664,0.19908823737511674,0.20409109274817994
2637,triprotic,3,7,True,6.48,6.42,0.0600000000000005,0.7859304899848771,0.22796516716526394,0.0
2630,diprotic,2,19,True,4.67,4.77,0.09999999999999964,0.4383772000320647,0.048546177814984805,0.34509147355024333
2640,monoprotic,1,4,True,6.75,6.78,0.03000000000000025,0.4455168122320714,0.1986723143314232,0.6790640055832496
2641,diprotic,2,3,True,5.2,5.21,0.009999999999999787,0.23156968760817076,0.00202472627895868,0.6076981202647004
2642,diprotic,2,4,True,5.07,5.16,0.08999999999999986,0.5384176602999831,0.17578312325458348,0.3353288280527805
2638,triprotic,3,14,True,8.74,8.75,0.009999999999999787,0.6819717352419774,0.2009087923217364,0.0
2636,triprotic,3,12,True,10.53,10.51,0.019999999999999574,1.3677158287670708,0.20696176747449638,0.0
2639,triprotic,3,12,True,8.51,8.5,0.009999999999999787,0.6257726992917965,0.19670705931603638,0.0
2646,monoprotic,1,3,True,6.74,6.75,0.009999999999999787,2.388328417502875,0.20085304518450572,0.9129702806438699
2643,diprotic,2,20,True,9.03,9.12,0.08999999999999986,0.7925323796253492,0.24248890689845495,0.06111144129361092
2644,triprotic,3,9,True,8.51,8.59,0.08000000000000007,1.3072657255391038,0.035148147193580566,0.0
2647,triprotic,3,4,True,3.87,3.95,0.08000000000000007,1.0858020939830297,0.15994557795651185,0.0
2648,diprotic,2,11,True,6.71,6.61,0.09999999999999964,0.5503888787952032,0.20939559606877864,0.12925115491451367
2645,triprotic,3,11,True,10.01,10.08,0.07000000000000028,1.786807012550855,0.19448665245908567,0.0
2650,diprotic,2,10,True,7.27,7.31,0.040000000000000036,0.7836310174589469,0.20794347421995354,0.2400513365604502
2651,triprotic,3,3,True,4.97,5.02,0.04999999999999982,2.2233002420279298,0.20197171292282198,0.0
2649,monoprotic,1,13,True,9.7,9.72,0.02000000000000135,0.0566972904396672,0.23092776233668846,0.8129883945387911
2652,diprotic,2,5,True,5.01,5.07,0.0600000000000005,0.736676046390834,0.18635002061869055,0.31578403207736505
2656,monoprotic,1,2,True,2.81,2.8,0.010000000000000231,0.42860927450800146,0.19853293013352888,0.7111506898588239
2657,monoprotic,1,5,True,5.27,5.3,0.03000000000000025,1.233270406071906,0.19799533393191518,0.6680714711774743
2655,triprotic,3,11,True,6.53,6.45,0.08000000000000007,0.4368339648618771,0.19980557886710795,0.0
2654,monoprotic,1,16,True,9.67,9.57,0.09999999999999964,1.5465707248081126,0.24825583095324433,0.9388032981333388
2658,triprotic,3,4,True,10.93,10.85,0.08000000000000007,1.1577728538816399,0.20158124801935606,0.0
2660,diprotic,2,12,True,10.36,10.26,0.09999999999999964,0.9158186496379772,0.19939146003461952,0.3293203733036423
2659,monoprotic,1,20,True,8.71,8.77,0.05999999999999872,0.021790511029702753,0.24967400650507232,0.7209176682361795
2653,monoprotic,1,50,False,7.38,7.18,0.20000000000000018,0.7890293124774255,0.257229537147758,0.716652182254213
2663,monoprotic,1,12,True,10.66,10.64,0.019999999999999574,0.32508034401393004,0.21246637579421798,0.5468562778305484
2665,diprotic,2,7,True,6.03,6.11,0.08000000000000007,0.23191209611437036,0.2213168696425978,0.18916241618532653
2664,diprotic,2,3,True,2.88,2.97,0.0900000000000003,0.7640304477532165,0.04967711330250154,0.15767290520174096
2661,triprotic,3,17,True,10.06,9.97,0.08999999999999986,1.6461886693221126,0.20935036926732117,0.0
2667,monoprotic,1,3,True,3.11,3.18,0.07000000000000028,0.06299293864625,0.19145197989197724,0.598808618254713
2668,triprotic,3,2,True,2.08,2.1,0.020000000000000018,2.5529648731518435,0.19638183246880395,0.0
2669,monoprotic,1,4,True,6.07,6.1,0.02999999999999936,1.166312187749936,0.19798919942970664,0.9705304868096092
2666,diprotic,2,10,True,9.35,9.35,0.0,0.5384792869720232,0.19692458645271707,0.1380304497467663
2671,diprotic,2,8,True,8.37,8.3,0.06999999999999851,0.6867237961937853,0.2212053299855976,0.3096061698516749
2672,monoprotic,1,11,True,10.44,10.38,0.05999999999999872,0.40831031443611066,0.1971529296925665,0.1883894921685037
2673,diprotic,2,11,True,10.18,10.1,0.08000000000000007,0.3916088745955266,0.16531507027319414,0.024641030123594632
2674,triprotic,3,5,True,8.39,8.31,0.08000000000000007,1.1624589183641436,0.2030899716637097,0.0
2670,triprotic,3,22,True,3.3,3.38,0.08000000000000007,1.80850220933375,0.06587836939280052,0.0
2676,diprotic,2,3,True,5.11,5.12,0.009999999999999787,0.45572866313145743,0.16292820973646185,0.26930398145579443
2678,triprotic,3,7,True,3.8,3.89,0.0900000000000003,1.231436665898782,0.15401195030372292,0.0
2675,diprotic,2,19,True,7.58,7.48,0.09999999999999964,0.566765762520161,0.2069023659362407,0.5618131323026814
2677,diprotic,2,22,True,9.05,9.08,0.02999999999999936,0.4559293142403942,0.20957123760361887,0.05377518519490137
2680,diprotic,2,6,True,10.67,10.64,0.02999999999999936,0.6489582492233668,0.19522621571850549,0.33053408438573345
2662,triprotic,3,37,True,2.48,2.57,0.08999999999999986,1.6632386019430776,0.20956004634184167,0.0
2681,diprotic,2,5,True,3.0,3.09,0.08999999999999986,1.2064592316666518,0.20396337180089544,0.27773711895215747
2684,monoprotic,1,6,True,2.68,2.74,0.06000000000000005,1.5328743096211612,0.21800159195828941,0.7991054661993541
2682,monoprotic,1,19,True,8.62,8.58,0.03999999999999915,0.18832672056840405,0.20968581072161604,0.46141206419291864
2683,diprotic,2,17,True,8.53,8.53,0.0,0.22186665978746256,0.2170643613839459,0.38700077557144774
2685,triprotic,3,8,True,6.38,6.33,0.04999999999999982,0.6563115175156812,0.0948264527650764,0.0
2687,triprotic,3,6,True,6.68,6.64,0.040000000000000036,1.3576474794810924,0.17807235124523527,0.0
2689,triprotic,3,8,True,7.7,7.65,0.04999999999999982,0.820256455924763,0.18586735401789103,0.0
2688,monoprotic,1,20,True,8.61,8.55,0.05999999999999872,0.6993267830494587,0.23166255150286882,0.6765365819012389
2679,monoprotic,1,50,False,8.43,8.24,0.1899999999999995,0.22175945080495518,0.2413696414324461,0.8079173715845206
2690,monoprotic,1,4,True,3.75,3.83,0.08000000000000007,0.1798001035791632,0.2166477444096059,0.6662392024434739
2692,monoprotic,1,2,True,2.56,2.51,0.050000000000000266,0.6462798687716709,0.18952046695089994,0.4131261438974268
2691,monoprotic,1,3,True,2.66,2.6,0.06000000000000005,0.41818587924653716,0.20291404427712634,0.6511096286194702
2693,monoprotic,1,5,True,2.76,2.85,0.0900000000000003,0.581942324689745,0.194121794186342,0.6951233649104193
2695,diprotic,2,13,True,8.78,8.81,0.030000000000001137,0.8427437561358762,0.22503417526981107,0.5132560189819602
2686,monoprotic,1,50,False,7.73,8.3,0.5700000000000003,0.43354672218292123,0.1949987734211307,0.9714769895913784
2696,triprotic,3,4,True,5.41,5.47,0.05999999999999961,0.607588201595754,0.02343262150999691,0.0
2699,monoprotic,1,1,True,6.28,6.19,0.08999999999999986,0.2745151088435476,0.19779482635222115,0.8238806458134013
2698,triprotic,3,6,True,5.81,5.77,0.040000000000000036,1.47758591999803,0.20206856427511258,0.0
2700,monoprotic,1,11,True,10.56,10.46,0.09999999999999964,0.5989243885402473,0.18624900215192827,0.734989288271611
2694,triprotic,3,12,True,10.7,10.65,0.049999999999998934,2.194177677313649,0.09175347165552766,0.0
2702,diprotic,2,3,True,3.27,3.27,0.0,0.658856429520289,0.05470832956851846,0.010882568055889101
2703,diprotic,2,8,True,4.73,4.78,0.04999999999999982,0.9160432038530875,0.1440530093525432,0.13917750377108232
2701,monoprotic,1,17,True,9.69,9.59,0.09999999999999964,0.9057415438601448,0.2179515882761798,0.7144703522144753
2706,monoprotic,1,8,True,10.9,10.83,0.07000000000000028,1.3179970743381682,0.18832867098516495,0.4412416469006522
2704,monoprotic,1,17,True,8.81,8.71,0.09999999999999964,0.16223339355392863,0.20299119899281948,0.9566181213904954
2705,diprotic,2,18,True,7.76,7.69,0.0699999999999994,0.14523807325083737,0.1965472192021895,0.36484911515094
2709,diprotic,2,2,True,2.39,2.48,0.08999999999999986,0.9242415325879636,0.20614926350850918,0.07409668788347573
2697,monoprotic,1,50,False,8.44,8.24,0.1999999999999993,0.04318601402390998,0.17616486044771365,0.44926748889978657
2708,triprotic,3,9,True,6.78,6.75,0.03000000000000025,0.958078876794984,0.20527364536797746,0.0
2711,triprotic,3,9,True,5.9,5.99,0.08999999999999986,1.493299249144173,0.19824748040432807,0.0
2712,diprotic,2,4,True,5.21,5.23,0.020000000000000462,1.8543873735786147,0.19743255988002195,0.20339305058641166
2710,diprotic,2,14,True,10.4,10.45,0.049999999999998934,0.3337294064991623,0.22323529445003734,0.12866477864000814
2707,monoprotic,1,28,True,5.91,5.96,0.04999999999999982,2.709781807567969,0.19965014054326724,0.8120520258697167
2715,diprotic,2,4,True,5.28,5.34,0.05999999999999961,0.7895434034683659,0.20044705528474957,0.4346454346771223
2713,diprotic,2,6,True,4.81,4.76,0.04999999999999982,0.26987123708747296,0.1798050816362504,0.6002312585589014
2714,diprotic,2,11,True,9.85,9.95,0.09999999999999964,1.032464384164138,0.20515757615079275,0.691904487365161
2717,triprotic,3,4,True,5.32,5.37,0.04999999999999982,2.518570490787083,0.18753989600403873,0.0
2718,triprotic,3,1,True,3.32,3.29,0.029999999999999805,2.218134513046396,0.06895622205418024,0.0
2720,monoprotic,1,2,True,4.97,4.89,0.08000000000000007,0.03726850035106022,0.19752750526796292,0.3865007932455237
2721,monoprotic,1,3,True,3.39,3.46,0.06999999999999984,1.0390643333384486,0.20027422849313128,0.853234995853201
2722,monoprotic,1,9,True,10.9,10.99,0.08999999999999986,0.036826581595672536,0.18619446927481167,0.23430432591339714
2716,monoprotic,1,27,True,6.37,6.33,0.040000000000000036,0.17390891827030464,0.21447796013354506,0.7249940955101919
2719,triprotic,3,9,True,10.2,10.21,0.010000000000001563,0.9427769927592244,0.20693441667963516,0.0
2723,triprotic,3,8,True,10.83,10.87,0.03999999999999915,1.7258984789926253,0.2172159224649363,0.0
2726,monoprotic,1,2,True,3.8,3.76,0.040000000000000036,0.13379514333758102,0.10971225228039144,0.8767253433581227
2728,monoprotic,1,4,True,5.62,5.61,0.009999999999999787,0.2035799297305112,0.17021442678619803,0.7062771822478388
2724,monoprotic,1,7,True,3.48,3.54,0.06000000000000005,0.03519624232000185,0.07623672162974791,0.719004786040522
2727,diprotic,2,16,True,9.73,9.68,0.05000000000000071,0.20436019206684164,0.2031126194082228,0.27567891338050754
2730,diprotic,2,5,True,3.72,3.73,0.009999999999999787,1.2818492284272796,0.2081792960878691,0.43727424224586176
2731,diprotic,2,3,True,3.63,3.71,0.08000000000000007,0.6807385827771582,0.19942306895822526,0.3193073483041558
2733,diprotic,2,4,True,3.35,3.27,0.08000000000000007,0.3371999849232641,0.20481639551315464,0.2247154103388044
2732,diprotic,2,8,True,10.5,10.42,0.08000000000000007,1.0153919317519438,0.20611707793389958,0.034345489574975706
2735,monoprotic,1,1,True,3.62,3.69,0.06999999999999984,0.08643696843272375,0.07866629465461718,0.911070266639801
2729,triprotic,3,9,True,10.71,10.69,0.02000000000000135,1.4035622222534254,0.20358545818266408,0.0
2725,monoprotic,1,50,False,7.48,7.78,0.2999999999999998,0.1906437431774508,0.1957967097194289,0.80129475136039
2736,monoprotic,1,7,True,3.07,3.06,0.009999999999999787,1.481281026274969,0.05399298046853845,0.46874056356126775
2734,triprotic,3,10,True,9.84,9.77,0.07000000000000028,1.83410285735817,0.20714765601131846,0.0
2739,diprotic,2,6,True,7.61,7.64,0.02999999999999936,0.8013008696251047,0.19652467129012827,0.29174189544161994
2738,triprotic,3,7,True,8.02,7.94,0.07999999999999918,1.0618003705684702,0.190517266153595,0.0
2742,diprotic,2,6,True,6.88,6.92,0.040000000000000036,1.3017658489013926,0.19993537837821754,0.1767330079561652
2741,monoprotic,1,4,True,4.07,4.06,0.010000000000000675,1.5077095728719354,0.20056112442151783,0.7705671005810167
2737,triprotic,3,14,True,8.72,8.77,0.049999999999998934,0.8295186362559849,0.22182232695541873,0.0
2740,diprotic,2,14,True,9.36,9.43,0.07000000000000028,0.2588444648873107,0.1961526195918701,0.5073595086716443
2746,diprotic,2,5,True,2.98,2.99,0.010000000000000231,2.087573921955881,0.1935366163173734,0.34957188340375045
2743,monoprotic,1,5,True,2.6,2.55,0.050000000000000266,0.0648154342663938,0.20084139098029466,0.703791575502175
2748,diprotic,2,5,True,3.75,3.77,0.020000000000000018,1.7522278834843925,0.1985278703689122,0.13618505417506935
2745,monoprotic,1,16,True,8.49,8.59,0.09999999999999964,0.055494581813168686,0.22314274224855865,0.7759464831184292
2747,monoprotic,1,8,True,10.74,10.7,0.040000000000000924,0.4208028746347394,0.22142041947423943,0.5936893116186284
2744,triprotic,3,9,True,8.52,8.42,0.09999999999999964,1.811262708241717,0.2020930305380333,0.0
2752,triprotic,3,7,True,5.64,5.68,0.040000000000000036,1.5031382861144695,0.21411254822870407,0.0
2749,diprotic,2,12,True,10.42,10.35,0.07000000000000028,0.8085139459687869,0.19557961476731256,0.3636701540280278
2750,diprotic,2,11,True,9.92,9.86,0.0600000000000005,1.3521406099198614,0.20318577049775036,0.15664086448752895
2751,diprotic,2,12,True,4.91,5.01,0.09999999999999964,0.2221344126661029,0.1252073976703085,0.09873599548579005
2754,diprotic,2,6,True,4.43,4.5,0.07000000000000028,0.5258242166674774,0.2057026280013531,0.35817413283803995
2755,monoprotic,1,6,True,6.94,6.88,0.0600000000000005,0.8403455605827093,0.10850339725980074,0.7961234705616574
2758,monoprotic,1,7,True,5.28,5.21,0.07000000000000028,0.1698234808062078,0.20937022922833726,0.7476256750726059
2757,monoprotic,1,7,True,2.67,2.65,0.020000000000000018,0.20827051960057208,0.18952749096149626,0.7604758792341147
2760,diprotic,2,5,True,6.38,6.47,0.08999999999999986,0.31526412060691744,0.024082159380867944,0.5688426023610028
2753,monoprotic,1,20,True,9.09,9.11,0.019999999999999574,2.2708329090919497,0.1978425653251904,0.9407218985292537
2759,monoprotic,1,8,True,10.56,10.57,0.009999999999999787,0.3603900365784618,0.20192703342684526,0.8742087681340279
2756,triprotic,3,12,True,8.47,8.42,0.05000000000000071,0.8188857534175108,0.1727830225690722,0.0
2761,triprotic,3,6,True,7.8,7.8,0.0,1.1895002850752199,0.18794186365059304,0.0
2762,triprotic,3,10,True,5.96,6.04,0.08000000000000007,1.1146752959346404,0.19995709207120038,0.0
2764,diprotic,2,11,True,10.9,10.87,0.030000000000001137,0.34887546255328883,0.1847052130115181,0.23929421962623493
2765,monoprotic,1,5,True,5.85,5.79,0.05999999999999961,0.12587036924985906,0.1979408543758526,0.6848279646531187
2767,monoprotic,1,4,True,4.79,4.75,0.040000000000000036,1.2600491889060805,0.20193294662663905,0.3273160543016368
2768,diprotic,2,5,True,6.87,6.97,0.09999999999999964,0.1378848990495789,0.22152813382658976,0.19012482656193477
2770,monoprotic,1,1,True,2.26,2.17,0.08999999999999986,0.04556183369334743,0.1716856570959335,0.6825130081185959
2769,triprotic,3,6,True,7.09,7.06,0.03000000000000025,0.724195921154743,0.1258723905307866,0.0
2771,triprotic,3,7,True,5.91,5.89,0.020000000000000462,0.7439385611155878,0.21434133790963958,0.0
2763,triprotic,3,12,True,9.96,10.02,0.05999999999999872,2.1046136420534896,0.19554282602113812,0.0
2766,triprotic,3,28,True,2.59,2.68,0.0900000000000003,0.9297629688408828,0.25970704976569764,0.0
2774,diprotic,2,17,True,7.47,7.41,0.05999999999999961,0.48709759570128286,0.20522629079724206,0.2516394103089129
2772,triprotic,3,14,True,9.2,9.18,0.019999999999999574,0.613694548888942,0.21713232086978426,0.0
2776,triprotic,3,7,True,9.15,9.21,0.0600000000000005,1.853506823178219,0.21616792677997088,0.0
2775,monoprotic,1,8,True,3.14,3.06,0.08000000000000007,0.5835551101344656,0.027674508545203032,0.9452338661440017
2777,diprotic,2,5,True,2.6,2.68,0.08000000000000007,0.37994702893414556,0.20243479821682733,0.3067657953302513
2778,triprotic,3,3,True,2.79,2.86,0.06999999999999984,1.773323792570256,0.0875849364798399,0.0
2781,diprotic,2,1,True,3.57,3.65,0.08000000000000007,2.9021540896265794,0.19592596347280078,0.3183489520446
2782,monoprotic,1,5,True,2.55,2.57,0.020000000000000018,0.01841431501876567,0.20245543990987055,0.7051161380715972
2773,triprotic,3,50,False,2.69,3.58,0.8900000000000001,1.4158403588609125,0.23308085819239197,0.0
2779,diprotic,2,21,True,8.96,9.03,0.06999999999999851,0.8419848094197453,0.223649152826488,0.08558231592676066
2785,triprotic,3,6,True,5.17,5.27,0.09999999999999964,1.0523387107786089,0.1966653623491692,0.0
2783,triprotic,3,6,True,8.01,7.96,0.04999999999999982,1.200468503934988,0.21251970770421572,0.0
2784,diprotic,2,9,True,10.49,10.39,0.09999999999999964,0.15071258600367177,0.22067984591014578,0.0011119152776966415
2780,diprotic,2,28,True,7.98,8.07,0.08999999999999986,1.1842660636411684,0.21968738534815016,0.5100897509197333
2789,triprotic,3,3,True,4.21,4.25,0.040000000000000036,1.728884753148429,0.21173175625285237,0.0
2788,diprotic,2,6,True,2.68,2.74,0.06000000000000005,0.37850158373889653,0.2162160941289898,0.30499281380852206
2787,diprotic,2,4,True,2.23,2.19,0.040000000000000036,0.8928264880218948,0.2040669691269462,0.39021327381469856
2786,diprotic,2,10,True,8.75,8.67,0.08000000000000007,0.35542499723509,0.1980367091239498,0.19743464725399115
2790,triprotic,3,4,True,4.8,4.84,0.040000000000000036,1.8200037197383463,0.203698322404631,0.0
2793,diprotic,2,2,True,5.5,5.49,0.009999999999999787,1.3342286492535063,0.2075661299531281,0.38930224380127465
2791,diprotic,2,6,True,7.46,7.55,0.08999999999999986,1.8348650368867518,0.20115304413660864,0.18725540458823098
2792,triprotic,3,7,True,5.75,5.84,0.08999999999999986,1.1434292018083372,0.198815412909552,0.0
2794,diprotic,2,8,True,7.76,7.79,0.03000000000000025,0.8686191589774228,0.1981271160852441,0.059520013350776384
2795,monoprotic,1,14,True,10.04,10.1,0.0600000000000005,0.285254542560339,0.1950608509681735,0.6709106214040836
2796,diprotic,2,5,True,2.21,2.28,0.06999999999999984,0.5659878158568363,0.1625094228841504,0.48032762564691145
2797,diprotic,2,16,True,8.67,8.61,0.0600000000000005,1.4782624099672286,0.21140623401091382,0.4179872687201338
2800,triprotic,3,4,True,5.27,5.34,0.07000000000000028,1.0475066328720382,0.19989421003378008,0.0
2798,triprotic,3,9,True,9.19,9.16,0.02999999999999936,1.7743557164113675,0.1985601248332347,0.0
